,entity_id,score,label_value,race,sex,age_cat
6622,10095,0.0,0,African-American,Male,25 - 45
6623,10096,0.0,0,African-American,Male,Less than 25
6624,10097,0.0,1,African-American,Male,25 - 45
6625,10105,1.0,0,Hispanic,Male,25 - 45
6626,10107,1.0,0,Caucasian,Male,25 - 45
6627,10110,0.0,1,African-American,Male,25 - 45
6628,10111,0.0,0,African-American,Male,25 - 45
6629,10112,1.0,1,African-American,Male,25 - 45
6630,10115,0.0,0,Caucasian,Male,25 - 45
6631,10118,0.0,0,Caucasian,Male,Greater than 45
6632,10119,1.0,1,African-American,Male,Less than 25
6633,10120,0.0,1,Asian,Female,25 - 45
6634,10121,1.0,1,African-American,Female,25 - 45
6635,10123,1.0,1,Caucasian,Male,Greater than 45
6636,10124,0.0,0,Hispanic,Female,25 - 45
6637,10125,0.0,1,Hispanic,Male,Greater than 45
6638,10126,1.0,1,Caucasian,Female,Less than 25
6639,10127,1.0,0,Caucasian,Male,Greater than 45
6640,10129,1.0,1,African-American,Male,25 - 45
6641,10130,0.0,0,African-American,Female,Greater than 45
6642,10131,1.0,0,African-American,Male,Less than 25
6643,10132,0.0,1,Hispanic,Female,25 - 45
6644,10133,0.0,0,Caucasian,Male,25 - 45
6645,10134,1.0,1,Hispanic,Male,25 - 45
6646,10136,0.0,1,African-American,Male,25 - 45
6647,10137,1.0,0,African-American,Male,25 - 45
6648,10138,0.0,0,Hispanic,Male,25 - 45
6649,10139,0.0,1,African-American,Female,25 - 45
6650,10141,1.0,1,Hispanic,Male,25 - 45
6651,10142,1.0,0,African-American,Male,25 - 45
6652,10143,1.0,0,Caucasian,Male,25 - 45
6653,10145,0.0,0,Hispanic,Female,25 - 45
6654,10148,1.0,1,African-American,Male,25 - 45
6655,10150,0.0,1,African-American,Male,25 - 45
6656,10151,0.0,0,Caucasian,Female,Greater than 45
6657,10157,1.0,1,African-American,Female,25 - 45
6658,10158,1.0,1,African-American,Male,Less than 25
6659,10159,0.0,0,Caucasian,Male,Greater than 45
6660,10161,0.0,0,African-American,Female,25 - 45
6661,10163,1.0,0,African-American,Male,Less than 25
6662,10165,0.0,1,African-American,Male,25 - 45
6663,10166,0.0,0,Asian,Female,Greater than 45
6664,10167,1.0,1,African-American,Male,Less than 25
6665,10168,0.0,0,Hispanic,Male,Greater than 45
6666,10169,1.0,1,Hispanic,Male,25 - 45
6667,10171,0.0,1,African-American,Male,25 - 45
6668,10173,1.0,1,African-American,Female,25 - 45
6669,10174,1.0,1,Hispanic,Male,25 - 45
6670,10176,1.0,1,African-American,Male,25 - 45
6671,10178,0.0,0,Asian,Male,Greater than 45
6672,10179,0.0,0,African-American,Male,Greater than 45
6673,10180,0.0,0,African-American,Female,25 - 45
6674,10181,1.0,0,Hispanic,Male,25 - 45
6675,10183,1.0,0,African-American,Male,25 - 45
6676,10184,1.0,0,Caucasian,Male,25 - 45
6677,10185,0.0,0,Caucasian,Male,25 - 45
6678,10188,0.0,1,Hispanic,Male,25 - 45
6679,10189,1.0,1,African-American,Male,25 - 45
6680,10193,1.0,0,African-American,Male,Less than 25
6681,10194,1.0,1,African-American,Male,Less than 25
6682,10195,0.0,0,African-American,Male,25 - 45
6683,10196,1.0,0,Caucasian,Male,25 - 45
6684,10197,1.0,1,African-American,Female,Greater than 45
6685,10198,1.0,0,African-American,Male,25 - 45
6686,10201,0.0,1,Hispanic,Male,25 - 45
6687,10202,1.0,1,African-American,Female,25 - 45
6688,10205,1.0,1,Hispanic,Male,25 - 45
6689,10207,1.0,0,African-American,Male,25 - 45
6690,10208,0.0,0,African-American,Male,25 - 45
6691,10209,0.0,0,Caucasian,Male,25 - 45
6692,10210,1.0,0,Caucasian,Male,25 - 45
6693,10211,0.0,0,African-American,Female,Less than 25
6694,10212,0.0,0,African-American,Male,Greater than 45
6695,10214,1.0,0,African-American,Male,Less than 25
6696,10216,1.0,0,Caucasian,Female,25 - 45
6697,10217,1.0,1,Caucasian,Male,25 - 45
6698,10218,0.0,1,Caucasian,Male,Less than 25
6699,10219,1.0,1,Hispanic,Female,Less than 25
6700,10220,0.0,0,African-American,Male,Less than 25
6701,10223,1.0,0,African-American,Male,25 - 45
6702,10224,1.0,0,African-American,Male,25 - 45
6703,10225,0.0,0,African-American,Male,25 - 45
6704,10226,1.0,1,African-American,Female,25 - 45
6705,10228,0.0,0,Caucasian,Male,Greater than 45
6706,10229,0.0,0,African-American,Female,25 - 45
6707,10230,0.0,0,Hispanic,Male,Greater than 45
6708,10232,0.0,1,Asian,Male,25 - 45
6709,10233,1.0,0,African-American,Male,Less than 25
6710,10234,0.0,1,African-American,Female,25 - 45
6711,10235,1.0,0,Hispanic,Male,Less than 25
6712,10237,1.0,1,Caucasian,Male,Less than 25
6713,10239,0.0,0,African-American,Male,25 - 45
6714,10241,1.0,1,Asian,Male,25 - 45
6715,10242,1.0,0,Hispanic,Male,25 - 45
6716,10243,0.0,0,Hispanic,Female,25 - 45
6717,10244,0.0,1,African-American,Male,Greater than 45
6718,10250,1.0,0,African-American,Female,25 - 45
6719,10251,0.0,0,African-American,Male,25 - 45
6720,10252,0.0,0,African-American,Male,Less than 25
6721,10253,0.0,0,Caucasian,Male,25 - 45
6722,10254,1.0,0,African-American,Female,25 - 45
6723,10256,0.0,0,Hispanic,Male,25 - 45
6724,10257,0.0,0,African-American,Female,25 - 45
6725,10258,0.0,1,Caucasian,Male,Greater than 45
6726,10259,0.0,0,Caucasian,Male,Greater than 45
6727,10260,1.0,1,Caucasian,Male,Greater than 45
6728,10261,0.0,0,African-American,Male,25 - 45
6729,10262,0.0,0,African-American,Female,25 - 45
6730,10267,1.0,0,African-American,Female,25 - 45
6731,10269,0.0,0,Hispanic,Male,25 - 45
6732,10270,0.0,1,Hispanic,Female,25 - 45
6733,10271,0.0,0,Hispanic,Male,25 - 45
6734,10272,0.0,0,Hispanic,Female,Less than 25
6735,10273,0.0,0,African-American,Male,25 - 45
6736,10274,1.0,1,African-American,Male,25 - 45
6737,10276,0.0,1,African-American,Male,25 - 45
6738,10277,1.0,0,African-American,Male,25 - 45
6739,10279,0.0,0,African-American,Female,25 - 45
6740,10280,1.0,1,African-American,Male,25 - 45
6741,10281,0.0,0,Hispanic,Female,Greater than 45
6742,10283,1.0,1,African-American,Male,25 - 45
6743,10288,0.0,0,Asian,Male,25 - 45
6744,10289,1.0,1,Caucasian,Male,25 - 45
6745,10290,1.0,1,Asian,Male,25 - 45
6746,10292,1.0,0,Asian,Male,Less than 25
6747,10293,0.0,0,Caucasian,Male,Less than 25
6748,10295,1.0,0,African-American,Male,Greater than 45
6749,10296,0.0,0,African-American,Male,25 - 45
6750,10298,1.0,1,Caucasian,Male,25 - 45
6751,10299,1.0,0,African-American,Male,25 - 45
6752,10300,0.0,0,Caucasian,Male,Greater than 45
6753,10301,0.0,1,African-American,Male,Less than 25
6754,10302,0.0,0,Caucasian,Male,Greater than 45
6755,10303,1.0,1,Hispanic,Male,Less than 25
6756,10305,1.0,1,African-American,Male,Less than 25
6757,10306,0.0,1,Hispanic,Female,Greater than 45
6758,10307,1.0,0,Caucasian,Male,25 - 45
6759,10309,1.0,1,African-American,Male,Greater than 45
6760,10312,0.0,1,African-American,Female,25 - 45
6761,10313,1.0,0,African-American,Male,25 - 45
6762,10314,1.0,1,Caucasian,Female,25 - 45
6763,10315,0.0,1,African-American,Male,25 - 45
6764,10316,0.0,0,Caucasian,Male,Greater than 45
6765,10317,0.0,0,Caucasian,Male,Greater than 45
6766,10319,0.0,1,Caucasian,Male,25 - 45
6767,10323,1.0,1,Hispanic,Male,25 - 45
6768,10324,0.0,1,African-American,Female,Less than 25
6769,10326,1.0,1,African-American,Male,25 - 45
6770,10327,1.0,0,Caucasian,Male,Less than 25
6771,10328,0.0,0,African-American,Male,25 - 45
6772,10329,0.0,0,African-American,Male,Greater than 45
6773,10330,0.0,0,Hispanic,Male,Greater than 45
6774,10332,0.0,0,Hispanic,Male,25 - 45
6775,10333,0.0,0,African-American,Male,25 - 45
6776,10334,1.0,1,African-American,Male,Less than 25
6777,10335,0.0,0,African-American,Female,Greater than 45
6778,10336,1.0,1,Caucasian,Male,25 - 45
6779,10337,0.0,0,Hispanic,Male,25 - 45
6780,10338,0.0,1,Caucasian,Female,25 - 45
6781,10339,1.0,1,African-American,Male,Less than 25
6782,10343,0.0,0,African-American,Female,25 - 45
6783,10344,0.0,0,African-American,Male,25 - 45
6784,10345,0.0,0,African-American,Male,Greater than 45
6785,10346,1.0,1,Caucasian,Male,25 - 45
6786,10348,0.0,0,Caucasian,Male,Less than 25
6787,10349,0.0,1,African-American,Male,25 - 45
6788,10351,0.0,1,Hispanic,Female,25 - 45
6789,10354,1.0,0,African-American,Female,Less than 25
6790,10355,1.0,0,African-American,Male,25 - 45
6791,10356,1.0,1,Hispanic,Male,25 - 45
6792,10357,0.0,0,African-American,Male,25 - 45
6793,10359,1.0,0,African-American,Male,25 - 45
6794,10360,0.0,0,Asian,Male,25 - 45
6795,10361,1.0,0,Caucasian,Female,25 - 45
6796,10363,1.0,1,African-American,Male,Less than 25
6797,10364,1.0,1,African-American,Female,Less than 25
6798,10367,1.0,1,African-American,Male,25 - 45
6799,10369,0.0,0,Hispanic,Female,25 - 45
6800,10370,0.0,0,Caucasian,Female,25 - 45
6801,10371,0.0,0,Hispanic,Male,Greater than 45
6802,10372,0.0,1,Caucasian,Male,25 - 45
6803,10375,0.0,1,African-American,Male,Less than 25
6804,10376,0.0,0,Hispanic,Female,Greater than 45
6805,10377,0.0,0,Hispanic,Male,25 - 45
6806,10378,1.0,1,Caucasian,Male,Less than 25
6807,10379,1.0,1,African-American,Male,25 - 45
6808,10380,0.0,0,Caucasian,Female,25 - 45
6809,10381,1.0,1,African-American,Female,Less than 25
6810,10383,1.0,1,African-American,Male,25 - 45
6811,10386,1.0,0,Caucasian,Male,Less than 25
6812,10387,0.0,1,African-American,Female,25 - 45
6813,10388,1.0,1,African-American,Female,25 - 45
6814,10389,1.0,0,Caucasian,Male,25 - 45
6815,10390,0.0,1,Hispanic,Male,25 - 45
6816,10393,1.0,1,African-American,Male,25 - 45
6817,10394,0.0,0,African-American,Male,25 - 45
6818,10399,1.0,0,Hispanic,Male,25 - 45
6819,10400,1.0,0,Hispanic,Male,Less than 25
6820,10401,0.0,0,Hispanic,Female,Greater than 45
6821,10402,0.0,0,African-American,Male,Greater than 45
6822,10403,1.0,1,Caucasian,Female,25 - 45
6823,10404,0.0,0,Caucasian,Male,25 - 45
6824,10406,1.0,0,Caucasian,Male,25 - 45
6825,10407,1.0,1,African-American,Male,Greater than 45
6826,10408,0.0,0,Hispanic,Male,25 - 45
6827,10410,1.0,0,Caucasian,Female,Greater than 45
6828,10411,1.0,0,African-American,Male,Greater than 45
6829,10412,0.0,0,Caucasian,Male,Greater than 45
6830,10413,0.0,0,African-American,Female,Greater than 45
6831,10415,0.0,0,Caucasian,Male,25 - 45
6832,10416,1.0,0,African-American,Male,Less than 25
6833,10417,0.0,0,Hispanic,Male,Greater than 45
6834,10419,1.0,1,Hispanic,Male,25 - 45
6835,10420,0.0,1,Caucasian,Male,25 - 45
6836,10422,0.0,1,Caucasian,Male,25 - 45
6837,10423,0.0,1,African-American,Male,25 - 45
6838,10424,0.0,0,African-American,Male,Greater than 45
6839,10425,0.0,1,African-American,Female,25 - 45
6840,10426,0.0,0,Hispanic,Male,Greater than 45
6841,10427,0.0,0,Caucasian,Male,Greater than 45
6842,10428,0.0,0,African-American,Male,Greater than 45
6843,10429,0.0,1,African-American,Male,25 - 45
6844,10430,1.0,1,Hispanic,Male,25 - 45
6845,10431,0.0,0,Caucasian,Male,25 - 45
6846,10432,0.0,0,Caucasian,Male,Greater than 45
6847,10434,0.0,0,Caucasian,Male,Greater than 45
6848,10436,1.0,0,African-American,Female,Less than 25
6849,10437,0.0,1,Caucasian,Male,25 - 45
6850,10439,0.0,0,Caucasian,Male,Less than 25
6851,10440,0.0,0,Caucasian,Male,25 - 45
6852,10443,0.0,0,Hispanic,Female,Greater than 45
6853,10444,1.0,0,African-American,Male,25 - 45
6854,10445,0.0,1,Hispanic,Male,25 - 45
6855,10446,0.0,0,Caucasian,Male,Less than 25
6856,10447,0.0,0,Hispanic,Male,Greater than 45
6857,10448,0.0,1,African-American,Male,Greater than 45
6858,10449,0.0,0,African-American,Female,Greater than 45
6859,10450,0.0,1,Hispanic,Male,25 - 45
6860,10451,0.0,1,African-American,Female,25 - 45
6861,10452,0.0,0,Caucasian,Female,25 - 45
6862,10454,1.0,1,African-American,Male,25 - 45
6863,10455,0.0,0,Hispanic,Female,25 - 45
6864,10456,1.0,1,African-American,Male,25 - 45
6865,10457,1.0,1,African-American,Male,25 - 45
6866,10461,0.0,0,Caucasian,Male,25 - 45
6867,10462,0.0,0,African-American,Female,25 - 45
6868,10463,1.0,1,Caucasian,Male,Less than 25
6869,10464,0.0,0,Caucasian,Female,Greater than 45
6870,10467,0.0,0,Caucasian,Male,Greater than 45
6871,10468,1.0,1,African-American,Female,25 - 45
6872,10469,0.0,0,Asian,Male,25 - 45
6873,10471,0.0,1,African-American,Male,Greater than 45
6874,10476,1.0,0,Caucasian,Male,25 - 45
6875,10477,0.0,1,Hispanic,Male,25 - 45
6876,10479,0.0,0,Hispanic,Male,25 - 45
6877,10480,1.0,1,African-American,Male,Greater than 45
6878,10482,0.0,1,Hispanic,Male,25 - 45
6879,10483,1.0,0,African-American,Male,Less than 25
6880,10484,0.0,0,Hispanic,Male,25 - 45
6881,10486,0.0,0,Caucasian,Male,Greater than 45
6882,10487,0.0,1,Caucasian,Male,Greater than 45
6883,10489,1.0,0,Caucasian,Female,Less than 25
6884,10490,0.0,1,Caucasian,Male,25 - 45
6885,10491,0.0,0,Asian,Male,25 - 45
6886,10492,1.0,0,Hispanic,Female,25 - 45
6887,10493,0.0,0,African-American,Male,Greater than 45
6888,10494,1.0,1,African-American,Female,Less than 25
6889,10497,0.0,1,African-American,Male,Less than 25
6890,10498,0.0,0,African-American,Female,Greater than 45
6891,10499,1.0,1,Caucasian,Female,25 - 45
6892,10500,1.0,1,African-American,Male,25 - 45
6893,10502,0.0,0,Caucasian,Male,25 - 45
6894,10505,1.0,0,African-American,Male,Less than 25
6895,10506,1.0,1,Hispanic,Male,25 - 45
6896,10507,0.0,0,Hispanic,Male,25 - 45
6897,10509,1.0,0,African-American,Male,25 - 45
6898,10510,0.0,0,Hispanic,Male,25 - 45
6899,10511,1.0,1,African-American,Male,25 - 45
6900,10512,1.0,1,African-American,Male,25 - 45
6901,10513,0.0,0,Caucasian,Female,25 - 45
6902,10514,1.0,0,Hispanic,Male,Less than 25
6903,10518,1.0,1,African-American,Male,25 - 45
6904,10519,1.0,1,African-American,Male,25 - 45
6905,10520,0.0,1,African-American,Female,Less than 25
6906,10522,0.0,0,Hispanic,Female,Greater than 45
6907,10523,0.0,1,African-American,Male,25 - 45
6908,10524,1.0,0,African-American,Female,25 - 45
6909,10525,0.0,1,African-American,Male,25 - 45
6910,10526,1.0,0,Caucasian,Male,25 - 45
6911,10528,0.0,0,Hispanic,Male,25 - 45
6912,10530,0.0,0,Asian,Male,25 - 45
6913,10531,1.0,1,Caucasian,Male,25 - 45
6914,10532,0.0,1,African-American,Male,25 - 45
6915,10533,1.0,1,African-American,Female,25 - 45
6916,10535,1.0,1,African-American,Female,25 - 45
6917,10536,1.0,1,African-American,Male,25 - 45
6918,10538,1.0,0,African-American,Male,Less than 25
6919,10539,1.0,1,Hispanic,Male,25 - 45
6920,10540,0.0,1,Caucasian,Female,25 - 45
6921,10541,1.0,1,Hispanic,Male,Less than 25
6922,10542,1.0,1,Hispanic,Male,25 - 45
6923,10543,0.0,1,Caucasian,Male,Greater than 45
6924,10544,0.0,0,Caucasian,Male,Greater than 45
6925,10545,1.0,0,Caucasian,Male,25 - 45
6926,10546,1.0,0,Hispanic,Female,25 - 45
6927,10547,1.0,1,African-American,Male,Greater than 45
6928,10548,0.0,0,Caucasian,Male,Greater than 45
6929,10549,0.0,0,African-American,Male,25 - 45
6930,10550,0.0,0,Caucasian,Male,25 - 45
6931,10552,0.0,0,African-American,Female,Greater than 45
6932,10553,1.0,1,African-American,Male,25 - 45
6933,10554,1.0,1,Caucasian,Male,Less than 25
6934,10555,0.0,1,African-American,Male,25 - 45
6935,10556,0.0,0,African-American,Female,25 - 45
6936,10557,0.0,0,African-American,Male,25 - 45
6937,10558,1.0,1,African-American,Male,25 - 45
6938,10559,1.0,0,African-American,Female,25 - 45
6939,10560,0.0,1,Caucasian,Male,25 - 45
6940,10561,1.0,0,African-American,Male,Less than 25
6941,10563,0.0,0,Caucasian,Male,Greater than 45
6942,10567,0.0,0,Caucasian,Female,25 - 45
6943,10568,0.0,0,Hispanic,Male,25 - 45
6944,10570,0.0,0,Caucasian,Male,Greater than 45
6945,10571,1.0,1,Caucasian,Male,Less than 25
6946,10572,1.0,1,African-American,Male,25 - 45
6947,10573,1.0,0,African-American,Male,Less than 25
6948,10575,0.0,0,Caucasian,Male,25 - 45
6949,10577,0.0,1,Caucasian,Male,Greater than 45
6950,10579,0.0,1,Caucasian,Male,25 - 45
6951,10580,1.0,0,Caucasian,Female,Less than 25
6952,10581,0.0,1,Caucasian,Male,Less than 25
6953,10582,1.0,1,African-American,Male,Less than 25
6954,10584,1.0,1,Caucasian,Male,25 - 45
6955,10585,1.0,0,African-American,Female,25 - 45
6956,10586,1.0,1,African-American,Male,Greater than 45
6957,10588,0.0,0,Hispanic,Male,25 - 45
6958,10589,1.0,1,African-American,Male,Less than 25
6959,10590,1.0,1,African-American,Male,25 - 45
6960,10591,1.0,1,Caucasian,Male,25 - 45
6961,10594,0.0,0,Hispanic,Female,25 - 45
6962,10595,0.0,0,Hispanic,Female,25 - 45
6963,10596,0.0,0,African-American,Male,Less than 25
6964,10599,1.0,1,African-American,Female,25 - 45
6965,10604,1.0,1,African-American,Female,Less than 25
6966,10606,1.0,0,Caucasian,Male,25 - 45
6967,10607,1.0,1,Caucasian,Female,Less than 25
6968,10608,0.0,1,African-American,Female,25 - 45
6969,10611,0.0,1,Caucasian,Male,Greater than 45
6970,10614,1.0,1,African-American,Male,25 - 45
6971,10617,0.0,1,Caucasian,Male,Greater than 45
6972,10618,0.0,1,African-American,Male,25 - 45
6973,10619,1.0,1,African-American,Male,Less than 25
6974,10621,1.0,1,African-American,Male,Less than 25
6975,10622,1.0,0,African-American,Female,25 - 45
6976,10623,0.0,1,African-American,Male,Greater than 45
6977,10624,0.0,1,African-American,Female,25 - 45
6978,10625,0.0,0,African-American,Male,Less than 25
6979,10626,0.0,0,Hispanic,Male,Greater than 45
6980,10627,0.0,0,Caucasian,Male,25 - 45
6981,10628,0.0,1,African-American,Male,25 - 45
6982,10629,0.0,1,Caucasian,Female,25 - 45
6983,10631,0.0,0,Caucasian,Male,Greater than 45
6984,10636,1.0,0,Caucasian,Male,Less than 25
6985,10637,0.0,1,Caucasian,Male,25 - 45
6986,10641,1.0,1,African-American,Male,Less than 25
6987,10643,1.0,0,Hispanic,Male,Less than 25
6988,10645,1.0,0,African-American,Male,25 - 45
6989,10646,1.0,1,Caucasian,Male,25 - 45
6990,10647,1.0,0,Caucasian,Female,Greater than 45
6991,10648,0.0,1,Hispanic,Female,25 - 45
6992,10649,1.0,0,African-American,Male,Less than 25
6993,10651,1.0,0,Caucasian,Male,Less than 25
6994,10652,1.0,1,African-American,Male,25 - 45
6995,10653,0.0,0,African-American,Male,Greater than 45
6996,10655,0.0,0,African-American,Female,25 - 45
6997,10656,0.0,0,African-American,Male,Less than 25
6998,10657,0.0,0,Hispanic,Male,25 - 45
6999,10659,1.0,1,Caucasian,Male,25 - 45
7000,10660,0.0,1,Hispanic,Male,Less than 25
7001,10664,1.0,1,African-American,Male,Less than 25
7002,10665,1.0,1,Caucasian,Male,Greater than 45
7003,10666,1.0,1,Caucasian,Male,Greater than 45
7004,10667,0.0,0,African-American,Female,25 - 45
7005,10669,0.0,1,Caucasian,Male,Greater than 45
7006,10670,0.0,0,African-American,Female,Greater than 45
7007,10671,0.0,1,African-American,Male,25 - 45
7008,10672,1.0,0,Caucasian,Female,Greater than 45
7009,10673,1.0,1,African-American,Female,25 - 45
7010,10674,1.0,0,African-American,Male,25 - 45
7011,10675,0.0,1,Caucasian,Male,25 - 45
7012,10676,0.0,0,African-American,Male,Less than 25
7013,10677,1.0,1,African-American,Male,25 - 45
7014,10678,1.0,1,Hispanic,Male,25 - 45
7015,10680,1.0,1,African-American,Male,Less than 25
7016,10682,0.0,0,Hispanic,Female,25 - 45
7017,10685,0.0,0,African-American,Female,25 - 45
7018,10686,0.0,0,Hispanic,Male,25 - 45
7019,10689,0.0,0,Hispanic,Male,25 - 45
7020,10690,1.0,0,African-American,Male,Less than 25
7021,10692,1.0,1,African-American,Male,25 - 45
7022,10694,1.0,0,African-American,Male,Greater than 45
7023,10695,1.0,1,Caucasian,Male,25 - 45
7024,10697,1.0,1,Caucasian,Male,Greater than 45
7025,10698,0.0,1,African-American,Female,Less than 25
7026,10699,1.0,1,Caucasian,Male,Greater than 45
7027,10700,1.0,1,African-American,Male,25 - 45
7028,10703,1.0,0,African-American,Male,25 - 45
7029,10706,1.0,0,African-American,Male,25 - 45
7030,10707,1.0,1,Caucasian,Male,25 - 45
7031,10708,0.0,0,Caucasian,Male,25 - 45
7032,10709,0.0,0,Caucasian,Male,Greater than 45
7033,10712,1.0,1,African-American,Male,Less than 25
7034,10713,0.0,0,Hispanic,Female,Less than 25
7035,10718,0.0,0,African-American,Male,Less than 25
7036,10719,0.0,0,African-American,Male,25 - 45
7037,10720,1.0,1,African-American,Female,Less than 25
7038,10721,0.0,0,Caucasian,Male,Greater than 45
7039,10723,1.0,1,African-American,Female,25 - 45
7040,10728,1.0,1,African-American,Female,25 - 45
7041,10729,0.0,1,African-American,Male,25 - 45
7042,10730,0.0,0,African-American,Female,25 - 45
7043,10733,0.0,1,Caucasian,Male,25 - 45
7044,10735,0.0,0,African-American,Male,Greater than 45
7045,10736,1.0,1,African-American,Male,Less than 25
7046,10737,0.0,0,African-American,Female,Greater than 45
7047,10743,1.0,1,African-American,Male,25 - 45
7048,10748,0.0,0,Caucasian,Male,25 - 45
7049,10749,0.0,0,African-American,Female,25 - 45
7050,10750,0.0,0,Hispanic,Female,Greater than 45
7051,10753,1.0,1,African-American,Female,Less than 25
7052,10754,0.0,0,Hispanic,Female,Less than 25
7053,10756,0.0,0,Hispanic,Male,25 - 45
7054,10757,1.0,1,Caucasian,Male,Less than 25
7055,10758,0.0,0,African-American,Male,Greater than 45
7056,10760,0.0,1,Hispanic,Male,Less than 25
7057,10761,0.0,1,African-American,Male,Less than 25
7058,10762,0.0,0,Hispanic,Female,25 - 45
7059,10763,0.0,0,African-American,Male,Greater than 45
7060,10764,1.0,1,Caucasian,Male,Less than 25
7061,10765,0.0,0,African-American,Male,25 - 45
7062,10766,1.0,1,African-American,Male,25 - 45
7063,10768,0.0,1,Hispanic,Male,25 - 45
7064,10769,0.0,0,Caucasian,Male,Greater than 45
7065,10770,0.0,0,Hispanic,Male,Greater than 45
7066,10773,1.0,1,African-American,Male,Less than 25
7067,10774,0.0,1,African-American,Male,Greater than 45
7068,10778,0.0,1,Caucasian,Male,25 - 45
7069,10779,0.0,0,Caucasian,Male,Greater than 45
